Year,Revenue,Expenses,Unemployment,CPI,BarrelOil,NetAssets
2019,65148134.65,65042317.04,3.9502,264.938,66.27,25787615.05
2012,47214037.6,37564970.57,8.0133,233.619,117.76,21979784.66
2015,49591466.4,49435279.89,5.1796,239.348,57.66,27123576.64
2021,71597429.12,60045740.03,5.7449,279.641,70.98,63455513.11
2012,47938589.53,42905988.89,8.3536,229.556,115.01,23484106.69
2017,60303717.33,51747922.7,4.3638,255.579,67.86,26616440.13
2011,59734304.64,59379001.29,8.9058,222.344,101.44,18586155.97
2024,108334438.7,87569297.99,4.0783,316.047,74.75,83489338.25
2014,42507295.25,47975164.72,6.5783,237.132,95.07,24208694.13
2015,50577637.81,49437594.11,5.4718,244.171,58.23,25925351.51
2021,68834151.57,56290402.19,5.46,272.012,64.12,55676433.42
2013,43350316.86,39565143.92,7.0513,238.582,105.36,25551950.1
2015,42546130.81,41094139.53,5.1069,238.953,51.25,20788234.15
2016,40109995.81,42795461.26,4.7911,244.29,48.95,20265713.32
2020,66442841.92,47884757.05,7.5404,266.291,48.29,40365898.34
2012,49648851.34,39535852.94,7.9888,237.649,110.06,23650599.54
2015,46414429.55,46400782.01,5.4745,243.949,57.71,25727882.58
2013,45510936.12,43391372.41,7.3894,232.257,90.42,26568617.52
2015,50144756.19,50495844.32,5.2364,238.785,46.15,23930092.19
2015,45745367.6,47385913.69,6.3393,241.337,52.66,23334714.35
2014,41848889.26,41848823.04,5.9462,236.722,106.12,22873208.86
2024,92056211.4,77580537.68,4.1575,323.106,77.65,68659855.4
2012,50164076.47,46591464.14,8.1501,229.202,120.46,23808263.49
2024,109345198.6,93733156.15,3.6186,319.096,89.02,79017062.83
2020,83669530.79,58757068.43,8.2333,266.435,47.79,49212111.6
2021,67566698.03,57181068.68,4.0925,279.095,68.37,60100434.3
2017,72444699.4,70008942.99,4.7613,246.987,50.35,31056591.2
2021,73032282.32,62306817.44,4.8972,276.942,72.39,62635367.2
2017,57670187.78,57623374.54,4.4537,248.571,39.54,26365032.79
2013,42968469.33,37764189.48,7.9517,230.956,103.64,26616806.75
2013,48736921.69,43755165.54,6.8626,234.748,114.25,24486661.63
2024,93931227.15,81434847.36,3.7853,323.046,79.11,69119426.82
2011,53796967.38,50316811.17,8.6562,223.847,102.83,17946406.25
2011,54006265.13,56339917.9,8.6111,227.269,99.32,21138513.79
2017,56233575.15,56141066.65,4.0737,252.644,47.18,24076296.54
2011,47377484.1,48870195.61,9.1173,223.109,125,15937725.05
2022,71285156.42,72057686.9,3.7685,294.567,100.26,57694961.27
2012,49691436.23,43136901.34,8.2648,228.493,102.09,22807680.47
2011,52572902.18,49626163.23,8.3745,230.188,97.19,16428182.34
2020,72339451.03,53516867.04,7.7344,263.733,39.37,46158190.49
2018,48474187.91,47768818.12,4.2841,249.988,61.93,18948654.43
2015,43606811.57,48295023.31,5.3656,244.28,53.53,23534973.86
2014,50078960.85,46305677.08,6.7202,243.063,92.65,23389569.86
2023,72447399.7,72947178.05,3.7048,306.656,81.84,60910403.76
2016,43427337.79,42711378.61,4.6167,246.693,44.76,17615819.3
2021,65474396.94,54234215.82,4.7969,275.932,75.98,54958853
2022,71506367.95,71033818.27,3.3069,292.384,111.52,60719919.95
2018,51693677.91,55451799.09,4.0837,254.173,68.91,19959344.29
2020,76838615.65,53897472.98,8.0277,269.413,40.01,48124012.95
2017,62007487.92,56557381.68,4.1859,255.747,48.7,25593999.24
2022,63649378.51,64253749.01,3.4899,293.672,99.4,53006618.11
2023,72633786.06,67722730.26,3.1364,304.18,82.95,56947028.66
2017,61879197.02,53826661.37,4.5104,253.261,59.92,25415151.43
2023,63358197.34,61280073.24,3.3229,305.252,72.69,58267418.21
2013,50332040.41,49869080.36,7.1019,236.176,97.83,32077537.21
2012,44840963.88,38892372.7,7.7244,232.562,119.31,19191252.16
2014,54888905.94,58186517.98,6.7511,237.491,89.87,30777852.87
2020,71105136.91,48017267.4,7.9722,271.238,41.43,43646081.48
2015,56081129.03,51972730.85,5.0585,242.182,50.37,29006458.87
2018,57385674.27,64880213.67,4.3013,250.262,76.05,24187944.53
2020,76515746.43,50005079.29,8.5007,268.852,47.14,43537912.05
2015,39820743.94,41277516.27,5.3317,244.501,52.43,20727734.54
2022,65863879.75,67252032.86,3.4403,292.944,118.12,55021247.11
2018,61995828.57,58927611.32,3.9206,256.196,77.9,23412563.94
2017,55077011.87,52844163.21,4.0622,248.147,53.5,23440092.35
2012,53793684.9,47408985.61,7.8603,237.944,87.48,25446091.3
2019,52955442.77,55846421.2,3.9515,255.951,60.82,22782067.42
2016,48472910.44,52426977.47,5.2304,244.682,45,24834620
2014,41953180.35,43273038.93,6.2713,236.025,100.52,20027768.09
2021,60403668.49,46611021.14,5.4346,279.486,71.12,49535153.68
2022,71603784.78,67263557.85,3.5386,293.508,103.51,58887305.34
2011,45952327.92,44779933.97,9.0344,225.872,117.51,14325189
2024,87977787.56,78076883.33,3.7372,317.578,73.82,68038721.15
2024,88470829.72,76390100.25,4.4763,322.765,88.64,71914984.6
2019,55790432.21,58099950.33,4.1552,262.29,69.08,22452895.38
2018,57236912.41,60574979.5,4.3816,262.33,71.72,24248390.84
2020,74936204.37,49103630.48,8.4283,264.95,41.18,45390845.38
2012,55089993.18,51127594.82,8.0087,232.958,116.91,28658553.16
2015,42664401.19,40527009.7,5.6394,246.839,53.74,22405217.1
2021,65400463.94,54212779.75,5.6642,279.851,56.24,54293388.78
2016,35813584,39547487.17,5.0301,249.425,35,19453760.55
2020,78209039.2,56342401.62,8.1403,267.277,35,47449120.21
2024,97308563.91,82641595.56,3.5858,319.512,79.01,68277971.42
2013,48603224.58,45114798.91,7.5479,234.242,95,30839128.25
2024,89871499.2,74711903.91,3.9533,323.4,87.49,72893013.45
2020,76580130.75,50081209.24,7.8383,271.701,35,44156263.39
2023,52897815.95,51824551.67,3.3973,303.488,74.8,45077561.92
2016,47386929.45,49663247.45,4.718,248.265,47.56,22578788.01
2014,47779651.55,51810279.99,5.7122,240.684,99.72,28009244.27
2014,36203074.71,41240537.53,5.8534,243.26,96.33,21478227.46
2024,80859589.31,71049694.68,3.6293,314.296,71.09,62428353.95
2011,55093846.41,53459448.95,9.3876,226.87,105.71,17635454.98
2017,59587797.33,54504234.41,4.4026,253.846,60.88,25241648.59
2012,49150645.6,39656937.43,7.8758,232.242,107.15,23379537.92
2022,71319900.58,73978452.14,3.5205,293.319,86.7,64266992.74
2022,65430123.9,70549934.19,3.3241,292.22,87.77,59172489.12
2020,70646873.1,48561890.88,8.3319,270.741,43.78,43070994.91
2012,54434797.91,46950448.52,7.6289,235.13,118.21,26812705.86
2012,44216447.12,42499057.89,8.3652,227.578,101.08,21582572.32
2012,47552340.85,38680007.79,7.864,228.787,85.22,18174574.47
2019,62102361.02,63863130.23,3.0104,263.656,56.62,26287817.43
2012,59790913.42,52855838.45,8.1856,231.192,125,27665285.96
2017,57958268.39,54587055.93,4.7155,253.113,57.38,26034636.45
2023,66511938.77,66948898.38,3.3339,312.026,86.91,54467252.95
2016,41568884.19,41637090.69,4.4256,251.162,45.2,18718241.05
2019,73363919.5,70942643.71,3.7115,260.526,71.2,24823650.29
2019,65055765.63,68604418.9,3.5521,264.443,62.87,22549748.66
2019,69661454.51,69851024.42,3.2934,264.091,43.43,29628176.46
2014,42413428.48,48356467.23,5.8841,235.984,95.57,23246525.38
2022,64545523.87,66416758.44,3.5278,301.391,95.81,59438826.05
2017,52454818.57,49849148.76,3.9791,254.782,49.42,23398942.72
2016,45796242.48,43153515.83,4.9319,246.513,41.9,22455950.99
2024,107547477.4,90207574.43,4.0867,322.346,87.1,76148076.95
2014,45554067.54,47858737.11,6.228,234.451,103.24,24404667.86
2021,70879421.07,56898235.65,5.8086,281.523,65.61,53650644.43
2024,94752418.92,83373015.3,3.9767,313.643,64.47,75521790.22
2019,74136770.05,73441733.8,4.0669,264.534,60.51,26388926.61
2013,48820188.8,43189660.16,7.5617,235.742,98.71,29339643.21
2018,58953188.64,59975807.45,4.2287,255.07,53.13,20276257.06
2023,69665702.56,65065149.18,3.2463,306.66,90.68,53491407.02
2021,66941792.34,52618550.81,6.0195,278.337,80.65,57026265.31
2021,63109015.95,49723579.08,5.0146,278.793,72.69,53375397
2013,51999293.41,45053192.84,7.2616,236.968,103.13,30980334.9
2011,55471894.89,59768216.5,8.8337,221.357,102.25,18147694.19
2017,49343833.68,49404715.09,4.1614,248.31,38.3,19946866.88
2016,47448845.01,49083977.19,4.4737,252.615,48.13,24321742.61
2020,74087960.96,50558770.17,8.0199,269.038,43.23,49343372.59
2017,51978033.77,49159579.08,4.2383,250.6,51.46,23432178.32
2012,55705951.29,46376217.54,8.4633,229.356,125,25658864.75
2017,44996807.66,42054944.8,4.8047,249.033,60.53,19462666.36
2018,60220853.67,63204473.83,4.2167,259.255,70.05,20025949.79
2019,66313655.15,67209631.85,3.6446,260.69,72.99,23121256.95
2011,58599512.77,60702195.66,8.5099,225.329,95.92,19686260.43
2017,61316759.4,57292045.17,4.8136,258.388,55.31,24677910.44
2019,58646920.28,58105607.96,3.5227,262.336,74.48,21840353.56
2015,48168748.99,46690477.01,5.0847,243.727,42.09,22941551.4
2014,47393322.83,48176116,6.2461,238.902,120.76,23396596.75
2022,63076228.62,60939716.19,3.4683,294.181,112.02,48244064.32
2024,98182283.28,83095099.3,4.3199,317.581,75.29,75802529.9
2015,44013765.19,47318644.61,5.1438,249.844,47.71,20231753.57
2021,58161806.98,49255268.29,5.5455,275.246,62.16,55117988.07
2013,42151578.62,43355601.62,7.8161,233.169,110.65,24651305.64
2011,56146410.67,54517856.6,9.2249,226.059,116.33,17357678.09
2015,46069087.99,44873776.83,5.2735,238.302,54.66,21373288.99
2011,51195220.68,51484884.39,8.6243,224.863,108.4,17609394.1
2012,53610952.39,47465511.26,8.4261,228.273,123.64,26234963.75
2016,45215008.45,47464512.59,4.8273,243.053,49.84,21356754.51
2011,51900186.68,54285192.15,9.025,226.375,115.45,17184783.59
2012,46860072.41,41123673.01,8.613,228.631,101.32,21787328.14
2017,63778447.22,58779168.64,4.3264,252.83,48.89,25424866.36
2023,71249987.81,70450566.1,3.2234,308.729,86.34,53832540.54
2024,98757046.33,80707796.1,3.9647,317.099,75.96,69881556.35
2011,49665736.64,47012529.47,8.3742,227.919,115.65,14842394.14
2015,51046584.47,52638691.69,5.0999,240.977,51.58,26354708.84
2015,49309862.55,48177630.5,5.0978,241.774,50.04,23880188.61
2021,60397980.51,50218860.61,5.5572,275.345,70.36,56265807.61
2021,67222071.05,58894445.95,5.7194,278.03,67.22,60173858.23
2023,65864103.23,64277068.54,2.7931,313.811,74.48,52260393.52
2012,43725261.86,39728060.41,8.3943,230.344,89.93,20534306.51
2024,109807435.5,94881624.67,4.2627,318.489,97.4,88647996.12
2012,49674462.11,42249542.54,8.093,226.584,119.34,21195409.71
2023,65513458.64,61803696.91,4.2027,312.049,92.29,52155755.25
2024,93859315.1,86379618.3,4.1007,321.92,88.28,70774411.95
2014,43729204.5,50014959.67,6.2482,240.389,104.71,25925637.14
2021,75019875.21,59152735.99,5.2507,284.202,76.44,60391290.75
2017,54020905.69,56705603.98,4.3767,251.757,59.56,24740868.08
2023,77913689.12,71747484.21,3.5885,312.46,98.9,64642195.69
2023,74666691.69,70338624.25,3.5023,306.125,87.58,56551350.92
2011,52208485.82,53444823.66,8.9235,221.714,92.44,16461152.57
2018,52913855.76,57518271.91,3.7907,268.541,74.11,22682297.14
2022,70808457.6,73161325.12,2.8428,294.406,106.54,56430680.74
2018,59901892.49,62558531.23,3.9546,256.319,59.76,23315182.96
2020,74217985.43,52306760.42,7.5065,273.069,51.06,42984969.28
2015,47358476.44,46230945.8,5.3049,245.226,45.39,22401909.39
2012,56286435.41,47741965.63,8.3388,226.409,125,24538351.33
2015,40935676.58,42216958.59,5.5684,238.573,49.17,24683254.75
2019,57043874.96,53917573.56,3.9454,263.87,61.88,21452653.53
2017,66411103.11,56281944.97,4.2532,249.329,64.3,23769768.75
2014,40134918.29,44896044.26,6.4585,240.161,80.06,21537819.56
2018,63139702.7,65541593.2,4.2434,258.391,62.18,24250685.35
2019,59659451.78,60784624.75,4.078,264.002,61.04,19681983.96
2013,40267428.05,38448779.69,7.1519,236.327,88.72,23386698.55
2017,64684320.88,55600863.72,4.8458,255.591,64.45,26863705.9
2022,50948508.95,55032917.44,4.3474,296.362,102.79,46129422.99
2018,57388995.64,58784246.6,3.7945,254.066,74.25,20439919.48
2022,66713961.67,73793876.73,3.7068,293.932,98.59,56628423.72
2017,65179959.64,60231389.67,4.4643,254.428,55.17,30908904.67
2012,48983428.96,46991205.36,7.9861,228.28,120.46,22478158.35
2024,82338299.53,71967367.71,3.6646,314.612,95.93,73064921.55
2024,76078069.09,67833468.33,3.7567,311.634,66.14,60209768.31
2020,73552847.75,49625090.05,8.3157,267.24,42.46,44916958.06
2014,41892241.97,45703763.47,6.4953,236.939,100.43,22783604.29
2011,45164754.68,49331742.38,8.5948,225.363,89.35,15366838.14
2021,79113682.52,66119419.64,4.8128,277.787,71.9,66866766.11
2012,53092393.09,47447767.02,8.1839,227.913,111.38,22251969.05
2017,62440134.18,53155007.31,4.7127,254.076,66.21,25063025.67
2022,61906183.64,62037736.31,3.5734,293.978,87.66,62309298.59
2019,64226654.97,64260902.77,3.5449,262.256,77.07,26117584.9
2023,70209300.45,70898070.71,3.1528,302.819,89.35,60861682.19
2020,82299324.57,51205460.33,7.4482,274.004,42.07,51453836.44
2014,45211778.49,53233624.64,6.14,240.234,89.15,29012351.39
2022,64462951.72,66103106.23,3.5622,296.549,101.29,57455952.64
2024,83190619.46,70784690.52,3.9344,316.393,71.65,64097447.79
2011,55496581.18,54948729.46,8.8713,225.457,112.66,17522103.95
2012,57110542.58,48333793.82,8.0073,234.012,118.55,22182490.26
2019,67379617.62,68487941.67,3.1835,263.546,60.96,27349909.36
2013,40077232.2,43574719.62,7.4855,230.488,96.29,26456146.82
2011,58898840.47,56368675.28,9.3799,220,108.66,18761388.09
2021,56551869.61,46048286.92,5.3172,281.456,61.26,48918876.99
2024,92674058.43,82271928.26,3.7205,322.366,57.49,65730627.56
2021,57764858.01,48813367.91,5.8772,272.297,70.37,45761901.87
2016,49046076.95,51942319.65,5.3336,251.97,44.21,26582592.2
2022,54462860.07,57270601.8,3.9709,293.975,70.84,48003767.75
2017,57832811.99,52749096.37,4.2075,253.744,56.15,22557917.15
2013,37141439.81,34114849.99,7.4428,234.243,94.45,22181162.82
2020,79224111.42,51758518.07,8.3036,264.309,39.39,45116422.6
2022,70149034.27,70006987.82,3.7787,298.11,115.04,56280458.59
2011,53406796.98,54074677.72,8.3622,220,125,17540869.89
2023,85484356.11,79892554.86,3.8189,306.892,73.34,72202700.81
2015,46741390.06,43556227.35,5.0179,244.707,55.86,20900297
2012,50649778.64,45689217.07,8.0207,234.079,106.05,24738321.01
2023,72387066.71,67601581.19,3.3193,313.924,90.84,50423428.75
2013,39861430.88,36157196.53,7.5449,237.028,124.06,25148013.25
2022,66168730.42,63906864.23,3.4154,291.466,104.23,57083093.21
2024,89295892.75,80706917.44,3.6635,316.534,87.84,66885535.32
2014,36336402.17,40993641.67,5.9656,235.329,100.82,22016336.78
2016,38527884.41,47502145.4,4.7005,245.829,38.82,21949697.26
2017,54439659.32,52951979.08,4.1308,247.289,56.5,22007690.47
2014,50943879.07,51966963.26,6.4522,239.063,110.49,29469484.42
2014,44382397.77,45736581.15,6.0817,240.5,89.16,23490259.13
2014,37817565.33,40727882.69,6.1044,237.702,95.81,23053722.3
2014,49431148.99,55538897.61,5.894,234.447,95.91,26144621.35
2022,64527432.49,66938374.69,4.0091,294.879,108.83,63320971.82
2022,65824697.32,65930682.71,3.61,293.116,98.69,58467761.83
2018,61205975.93,66184980.64,3.9164,251.368,71.75,23998659.47
2016,43223188.85,45617847.36,4.9786,248.605,52.17,21248432.1
2021,69591858.84,60600963.37,5.4149,277.502,61.08,57946924.81
2013,47257038.07,47602859.43,7.4806,232.52,106.63,26698592.14
2011,51551978.04,53662746.32,9.0461,220,87.09,19368658.05
2021,66869113.25,56086493.74,5.5087,278.293,67.69,61137126.72
2017,52930936.54,55609762.27,4.1788,256.162,57.45,24575713.37
2013,48002969.94,48386875.16,6.96,238.339,78.32,30447472.17
2015,47739967.06,46984655.22,4.7843,242.844,53.69,25241751.39
2014,49069246.05,48893304.04,6.1245,238.962,121.97,25836996.63
2012,54130797.38,50569384.36,8.2652,228.965,120.11,25300051.47
2016,37116733.7,42870719.75,5.6373,249.307,46.57,18680222.66
2016,43741803.79,48668726.52,4.8794,249.611,47.82,24147025.82
2017,48235106.65,47750929.4,4.6782,249.486,57.13,22551252.52
2012,49791029.93,44477193.34,8.0002,233.731,116.55,24562428.11
2014,49598505.87,50087833.05,5.6683,238.539,104.68,28015319.59
2018,57903116.87,55628521.13,3.9113,250.473,52.63,21604619.26
2016,41152839.68,39752972.56,5.1194,249.874,44.85,18256927.24
2014,48276609.6,51665923.83,6.3199,235.865,91.66,24357819.31
2015,47436245.93,46965500.99,4.9924,239.376,55.58,26065332.32
2018,57896186.21,59073004.94,4.5436,254.274,54.13,21216697.76
2017,57481992.49,53942280.96,4.3907,250.71,56.28,26877219.22
2014,49859892.34,54316795.2,6.3838,233.91,98.33,28211327.87
2019,57789975.08,61547582.83,3.708,266.944,71.09,21201066.64
2020,79437561.33,53774100.11,8.0183,265.272,44.74,49737809.07
2018,66857845.67,65111157.49,3.787,255.929,71.35,26616681.68
2015,49157193.95,51690841.85,5.5754,243.044,55.08,27019158.26
2019,56214436.73,57419780.55,3.8833,258.912,68.93,21583859.47
2011,54612146.22,57102419.63,8.7829,224.542,100.69,19568488.69
2013,48365557.04,43559537.25,8.0525,236.979,110.11,28415353.36
2023,70094302.69,69048828.93,3.9704,313.433,80.02,58298469.23
2024,90339123.05,77520904.23,4.2876,319.459,84.87,63516349.43
2020,69846646.62,48886601.91,8.4556,262.461,44.15,41967485.99
2017,60327393.64,57468800.21,3.8909,256.934,57.51,26993093.42
2020,70995496.81,50055919.52,8.642,268.12,39.06,44396357.97
2012,54173534.33,47692985.48,7.8347,234.074,102.6,26830503.8
2020,79622480.86,53429014.29,8.6002,267.052,41.16,50923431.72
2012,53710690.93,47788448.15,8.5491,228.65,110.96,26506686.52
2024,94527870.42,84067430.98,3.8443,315.727,75.5,75938828.09
2020,78212779.02,51274553.87,7.9806,267.624,40.05,41636906.12
2022,53155951.88,59402196.93,4.0952,293.694,102.42,50403593.55
2018,54348374.91,54363577.66,3.9062,258.648,77.9,21349366.58
2020,74181684.13,48587720.35,8.2852,266.614,44.41,46487523.74
2013,47002544.83,42436570.6,7.5621,235.959,109.52,25258288.64
2024,103164050.3,86773079.95,4.2225,320.851,89.25,70549873.21
2013,46222324.81,44856714.9,7.3286,231.827,105.89,25458267.82
2015,39868731.77,42053083.79,5.2665,238.137,49.51,20022123.47
2021,80585139.38,60890688.73,5.5752,273.698,60.72,61153037.72
2022,75781267.66,79644420.05,3.7233,293.358,107.77,61296099.82
2015,46439805.18,44231670.85,5.2697,245.885,54.34,22796070.81
2024,98169091.63,85712816.95,4.2135,320.543,86.4,77909262.67
2021,59723093.05,47178098.79,6.0955,276.13,74.55,47365975.21
2024,86506592.53,76363663.48,4.5188,322.144,66.86,71064130.74
2016,40852193.07,41601411.89,4.9736,248.495,50.66,17311238.84
2024,93484554.69,80282001.58,3.9257,318.426,94.77,76764037.52
2022,54609737.99,57073709.16,3.9379,296.873,87.13,52547326.56
2015,46067785.84,46962880.91,5.9561,240.943,53.39,22468612.26
2021,53883311.11,47647689.56,5.3705,277.266,74.64,47379031.32
2023,78887060.14,80361220.87,3.1947,313.958,93.26,67699482.07
2013,45912759.82,44323820.79,7.7853,235.022,109.87,26559514.27
2022,65882418.48,65627157.05,3.5762,287.779,110.29,57085748.29
2017,54253963.59,51254010.69,4.9611,248.908,60.41,23738051.39
2011,57706227.38,58407436.43,8.5262,224.934,119.1,19705949.17
2016,41233188.69,44873121.31,4.4251,249.424,43.21,22053996.56
2017,56146459.57,54390087.63,4.1455,257.196,56.84,22857885.84
2014,48426180.72,50275955.5,6.263,240.31,110.95,23928665.18
2016,49151680.5,58611555.71,5.1716,251.407,43.92,27318310.02
2015,40151208.88,44165890.5,5.1333,245.974,65.14,22949863.28
2020,68785394.12,49519070.13,8.5508,260.982,36.36,39590804.83
2021,61052056.94,45599614.77,4.9342,281.757,72.41,52444706.44
2017,53982437.39,48878433.77,4.2556,250.568,54.4,20463732.51
2015,39908421.09,36731008.95,4.9051,238.359,60.13,20640286.44
2011,51625587.41,52543482.24,7.6112,222.158,93.89,16560747.04
2022,61577557.83,63250110.28,3.7624,292.251,100.77,49093464.99
